0;d*10;0;0;0;0;0;0;0;0;0
0.028848485;0.288484848;0.008843428;0.012792092;0.0054489;0;0;0;0.008843428;0.012792092;0.0054489
0.05769697;0.576969697;0.011920532;0.015642047;0.008312128;0;0;0;0.011920532;0.015642047;0.008312128
0.086545455;0.865454545;0.012937412;0.016986029;0.009706192;0;0;0;0.012937412;0.016986029;0.009706192
0.115393939;1.153939394;0.013218002;0.017422453;0.009899557;0;0;0;0.013218002;0.017422453;0.009899557
0.144242424;1.442424242;0.01323713;0.017479624;0.00990427;0;0;0;0.01323713;0.017479624;0.00990427
0.173090909;1.730909091;0.01316066;0.017394932;0.009843066;0;0;0;0.01316066;0.017394932;0.009843066
0.201939394;2.019393939;0.013045604;0.017252102;0.009756025;0;0;0;0.013045604;0.017252102;0.009756025
0.230787879;2.307878788;0.012845486;0.016993414;0.009615543;0;0;0;0.012845486;0.016993414;0.009615543
0.259636364;2.596363636;0.012567086;0.016630214;0.009398007;0;0;0;0.012567086;0.016630214;0.009398007
0.288484848;2.884848485;0.01226075;0.016227746;0.009166377;0;0;0;0.01226075;0.016227746;0.009166377
0.317333333;3.173333333;0.011944375;0.015810847;0.008928572;0;0;0;0.011944375;0.015810847;0.008928572
0.346181818;3.461818182;0.011624326;0.015388095;0.008688849;0;0;0;0.011624326;0.015388095;0.008688849
0.375030303;3.75030303;0.011302732;0.014964338;0.008448525;0;0;0;0.011302732;0.014964338;0.008448525
0.403878788;4.038787879;0.010984368;0.014551708;0.008210929;0;0;0;0.010984368;0.014551708;0.008210929
0.432727273;4.327272727;0.010779525;0.014267176;0.008058121;0;0;0;0.010779525;0.014267176;0.008058121
0.461575758;4.615757576;0.010664846;0.014110936;0.007973848;0;0;0;0.010664846;0.014110936;0.007973848
0.490424242;4.904242424;0.010582466;0.013999471;0.00791296;0;0;0;0.010582466;0.013999471;0.00791296
0.519272727;5.192727273;0.010511597;0.013904065;0.007860436;0;0;0;0.010511597;0.013904065;0.007860436
0.548121212;5.481212121;0.010445101;0.013815569;0.007811088;0;0;0;0.010445101;0.013815569;0.007811088
0.576969697;5.76969697;0.010380358;0.013728819;0.007762178;0;0;0;0.010380358;0.013728819;0.007762178
0.605818182;6.058181818;0.010311308;0.013642762;0.007713087;0;0;0;0.010311308;0.013642762;0.007713087
0.634666667;6.346666667;0.010246705;0.013556862;0.007665233;0;0;0;0.010246705;0.013556862;0.007665233
0.663515152;6.635151515;0.010182928;0.013472006;0.00761732;0;0;0;0.010182928;0.013472006;0.00761732
0.692363636;6.923636364;0.010115568;0.013387345;0.007569522;0;0;0;0.010115568;0.013387345;0.007569522
0.721212121;7.212121212;0.010055835;0.01330176;0.007520937;0;0;0;0.010055835;0.01330176;0.007520937
0.750060606;7.500606061;0.009998748;0.013216375;0.007472498;0;0;0;0.009998748;0.013216375;0.007472498
0.778909091;7.789090909;0.009944892;0.013136008;0.007426457;0;0;0;0.009944892;0.013136008;0.007426457
0.807757576;8.077575758;0.009894875;0.013056408;0.007383124;0;0;0;0.009894875;0.013056408;0.007383124
0.836606061;8.366060606;0.009861023;0.012999238;0.007352489;0;0;0;0.009861023;0.012999238;0.007352489
0.865454545;8.654545455;0.00982778;0.012989574;0.007348263;0;0;0;0.00982778;0.012989574;0.007348263
0.89430303;8.943030303;0.009819248;0.012984756;0.007343845;0;0;0;0.009819248;0.012984756;0.007343845
0.923151515;9.231515152;0.009822213;0.012983804;0.007344487;0;0;0;0.009822213;0.012983804;0.007344487
0.952;9.52;0.00982163;0.012983317;0.007342482;0;0;0;0.00982163;0.012983317;0.007342482
0.980848485;9.808484848;0.009819768;0.012983562;0.007342943;0;0;0;0.009819768;0.012983562;0.007342943
1.00969697;10.0969697;0.009819272;0.012983372;0.007343868;0;0;0;0.009819272;0.012983372;0.007343868
1.038545455;10.38545455;0.009820216;0.012984267;0.007344034;0;0;0;0.009820216;0.012984267;0.007344034
1.067393939;10.67393939;0.009820028;0.012983884;0.00734385;0;0;0;0.009820028;0.012983884;0.00734385
1.096242424;10.96242424;0.009821393;0.01298449;0.00734356;0;0;0;0.009821393;0.01298449;0.00734356
1.125090909;11.25090909;0.009820489;0.01298391;0.007343647;0;0;0;0.009820489;0.01298391;0.007343647
1.153939394;11.53939394;0.009820645;0.01298356;0.007343385;0;0;0;0.009820645;0.01298356;0.007343385
1.182787879;11.82787879;0.009819848;0.012983135;0.007343554;0;0;0;0.009819848;0.012983135;0.007343554
1.211636364;12.11636364;0.009818854;0.01298292;0.007343364;0;0;0;0.009818854;0.01298292;0.007343364
1.240484848;12.40484848;0.00981763;0.012982167;0.007343559;0;0;0;0.00981763;0.012982167;0.007343559
1.269333333;12.69333333;0.009818148;0.012982448;0.007343289;0;0;0;0.009818148;0.012982448;0.007343289
1.298181818;12.98181818;0.009818327;0.012982387;0.007343459;0;0;0;0.009818327;0.012982387;0.007343459
1.327030303;13.27030303;0.009818916;0.0129827;0.007343605;0;0;0;0.009818916;0.0129827;0.007343605
1.355878788;13.55878788;0.009820187;0.012984022;0.007343725;0;0;0;0.009820187;0.012984022;0.007343725
1.384727273;13.84727273;0.009819945;0.012983649;0.007343814;0;0;0;0.009819945;0.012983649;0.007343814
1.413575758;14.13575758;0.006060461;0.008192728;0.003547697;0;0;0;0.006060461;0.008192728;0.003547697
1.442424242;14.42424242;0.002165609;0.004200649;0.000444995;0;0;0;0.002165609;0.004200649;0.000444995
1.471272727;14.71272727;0.000773837;0.00235144;5.58E-05;0;0;0;0.000773837;0.00235144;5.58E-05
1.500121212;15.00121212;0.000276462;0.001320032;7.03E-06;0;0;0;0.000276462;0.001320032;7.03E-06
1.528969697;15.28969697;9.87E-05;0.000741063;7.79E-07;0;0;0;9.87E-05;0.000741063;7.79E-07
1.557818182;15.57818182;3.52E-05;0.000416013;-8.80E-08;0;0;0;3.52E-05;0.000416013;-8.80E-08
1.586666667;15.86666667;1.26E-05;0.000233516;-1.46E-07;0;0;0;1.26E-05;0.000233516;-1.46E-07
1.615515152;16.15515152;4.46E-06;0.000131085;-2.31E-07;0;0;0;4.46E-06;0.000131085;-2.31E-07
1.644363636;16.44363636;1.70E-06;7.36E-05;-4.71E-07;0;0;0;1.70E-06;7.36E-05;-4.71E-07
1.673212121;16.73212121;5.84E-07;4.13E-05;-6.30E-07;0;0;0;5.84E-07;4.13E-05;-6.30E-07
1.702060606;17.02060606;-2.92E-09;2.32E-05;-6.38E-07;0;0;0;-2.92E-09;2.32E-05;-6.38E-07
1.730909091;17.30909091;8.82E-08;1.30E-05;-7.05E-07;0;0;0;8.82E-08;1.30E-05;-7.05E-07
1.759757576;17.59757576;-7.51E-08;7.31E-06;-6.95E-07;0;0;0;-7.51E-08;7.31E-06;-6.95E-07
1.788606061;17.88606061;-8.01E-08;4.16E-06;-5.97E-07;0;0;0;-8.01E-08;4.16E-06;-5.97E-07
1.817454545;18.17454545;4.90E-08;2.34E-06;-7.11E-07;0;0;0;4.90E-08;2.34E-06;-7.11E-07
1.84630303;18.4630303;1.07E-08;1.32E-06;-7.07E-07;0;0;0;1.07E-08;1.32E-06;-7.07E-07
1.875151515;18.75151515;-3.05E-07;9.81E-07;-1.09E-06;0;0;0;-3.05E-07;9.81E-07;-1.09E-06
1.904;19.04;-1.78E-07;1.01E-06;-1.48E-06;0;0;0;-1.78E-07;1.01E-06;-1.48E-06
1.932848485;19.32848485;-1.96E-07;9.87E-07;-1.29E-06;0;0;0;-1.96E-07;9.87E-07;-1.29E-06
1.96169697;19.6169697;-1.92E-08;9.55E-07;-9.82E-07;0;0;0;-1.92E-08;9.55E-07;-9.82E-07
1.990545455;19.90545455;1.26E-07;8.71E-07;-9.13E-07;0;0;0;1.26E-07;8.71E-07;-9.13E-07
2.019393939;20.19393939;7.66E-08;1.14E-06;-1.05E-06;0;0;0;7.66E-08;1.14E-06;-1.05E-06
2.048242424;20.48242424;2.42E-08;9.31E-07;-1.09E-06;0;0;0;2.42E-08;9.31E-07;-1.09E-06
2.077090909;20.77090909;-6.43E-08;7.09E-07;-1.06E-06;0;0;0;-6.43E-08;7.09E-07;-1.06E-06
2.105939394;21.05939394;-4.02E-08;9.01E-07;-9.97E-07;0;0;0;-4.02E-08;9.01E-07;-9.97E-07
2.134787879;21.34787879;-3.19E-08;1.15E-06;-1.01E-06;0;0;0;-3.19E-08;1.15E-06;-1.01E-06
2.163636364;21.63636364;1.76E-08;1.12E-06;-2.70E-06;0;0;0;1.76E-08;1.12E-06;-2.70E-06
2.192484848;21.92484848;1.86E-08;5.44E-07;-2.63E-06;0;0;0;1.86E-08;5.44E-07;-2.63E-06
2.221333333;22.21333333;2.70E-09;7.11E-07;-1.12E-06;0;0;0;2.70E-09;7.11E-07;-1.12E-06
2.250181818;22.50181818;-5.77E-07;8.85E-07;-8.98E-07;0;0;0;-5.77E-07;8.85E-07;-8.98E-07
2.279030303;22.79030303;-5.08E-07;1.16E-06;-1.17E-06;0;0;0;-5.08E-07;1.16E-06;-1.17E-06
2.307878788;23.07878788;-3.29E-07;7.81E-07;-1.09E-06;0;0;0;-3.29E-07;7.81E-07;-1.09E-06
2.336727273;23.36727273;-2.09E-07;1.07E-06;-1.03E-06;0;0;0;-2.09E-07;1.07E-06;-1.03E-06
2.365575758;23.65575758;-3.41E-08;1.06E-06;-1.09E-06;0;0;0;-3.41E-08;1.06E-06;-1.09E-06
2.394424242;23.94424242;1.76E-08;1.22E-06;-9.11E-07;0;0;0;1.76E-08;1.22E-06;-9.11E-07
2.423272727;24.23272727;-1.35E-08;1.35E-06;-2.68E-06;0;0;0;-1.35E-08;1.35E-06;-2.68E-06
2.452121212;24.52121212;-8.92E-08;1.16E-06;-2.25E-06;0;0;0;-8.92E-08;1.16E-06;-2.25E-06
2.480969697;24.80969697;-6.50E-08;1.08E-06;-1.03E-06;0;0;0;-6.50E-08;1.08E-06;-1.03E-06
2.509818182;25.09818182;-1.55E-07;1.12E-06;-8.75E-07;0;0;0;-1.55E-07;1.12E-06;-8.75E-07
2.538666667;25.38666667;-1.09E-07;1.01E-06;-1.30E-06;0;0;0;-1.09E-07;1.01E-06;-1.30E-06
2.567515152;25.67515152;-5.58E-08;1.13E-06;-1.23E-06;0;0;0;-5.58E-08;1.13E-06;-1.23E-06
2.596363636;25.96363636;-1.43E-07;1.03E-06;-1.15E-06;0;0;0;-1.43E-07;1.03E-06;-1.15E-06
2.625212121;26.25212121;-7.82E-08;1.04E-06;-1.32E-06;0;0;0;-7.82E-08;1.04E-06;-1.32E-06
2.654060606;26.54060606;-6.34E-07;1.01E-06;-1.05E-06;0;0;0;-6.34E-07;1.01E-06;-1.05E-06
2.682909091;26.82909091;-5.52E-07;1.04E-06;-1.02E-06;0;0;0;-5.52E-07;1.04E-06;-1.02E-06
2.711757576;27.11757576;-4.46E-07;1.10E-06;-8.73E-07;0;0;0;-4.46E-07;1.10E-06;-8.73E-07
2.740606061;27.40606061;-3.04E-07;1.20E-06;-9.20E-07;0;0;0;-3.04E-07;1.20E-06;-9.20E-07
2.769454545;27.69454545;-3.93E-07;1.07E-06;-1.17E-06;0;0;0;-3.93E-07;1.07E-06;-1.17E-06
2.79830303;27.9830303;-2.04E-07;9.11E-07;-1.21E-06;0;0;0;-2.04E-07;9.11E-07;-1.21E-06
2.827151515;28.27151515;-1.05E-07;1.04E-06;-9.30E-07;0;0;0;-1.05E-07;1.04E-06;-9.30E-07
2.856;28.56;-2.90E-08;5.23E-07;-3.83E-07;0;0;0;-2.90E-08;5.23E-07;-3.83E-07
